px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.56212	-12.4544	-2.62357	1.22804	-0.637217	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	19.4817
9.47481	-12.5877	-2.62669	1.16956	-0.65838	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.02704
9.38652	-12.7142	-2.62043	1.1006	-0.701804	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	1.35053
9.30411	-12.8283	-2.61016	1.05192	-0.711675	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.603221
9.11047	-12.9147	-2.58999	0.871042	-0.902956	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	26.1887
8.97926	-13.013	-2.59518	0.797708	-0.923528	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.33756
8.82388	-13.0828	-2.60471	0.675418	-1.02582	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.89514
8.70555	-13.144	-2.59459	0.611597	-1.03791	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.859414
8.53614	-13.1969	-2.61044	0.488792	-1.12665	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.45504
8.39623	-13.2435	-2.60271	0.415396	-1.13782	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.657789
8.253	-13.289	-2.60672	0.338983	-1.1555	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.310384
8.1069	-13.3178	-2.60232	0.264909	-1.16532	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.45938
7.94097	-13.3264	-2.62206	0.159744	-1.22033	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.44377
7.79145	-13.3284	-2.61693	0.0819969	-1.23048	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.456096
7.63257	-13.3169	-2.63078	-0.00984527	-1.26138	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.12137
7.48275	-13.2979	-2.6295	-0.0879178	-1.2693	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.280447
7.30153	-13.2344	-2.69338	-0.225055	-1.36146	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	8.92693
7.14256	-13.1915	-2.70887	-0.305267	-1.3635	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.455997
7.02524	-13.1732	-2.64561	-0.334137	-1.297	6.90569	-13.1515	6.9	-13.15	-2.72312	0	6.63313
6.86389	-13.1272	-2.67513	-0.402237	-1.28877	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.923189
6.75958	-13.1118	-2.62058	-0.421435	-1.22809	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.54983
6.60435	-13.0777	-2.66341	-0.465303	-1.20501	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.94708
6.4938	-13.0403	-2.63106	-0.498645	-1.16886	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.11333
6.35527	-12.9939	-2.65676	-0.540562	-1.14974	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.827105
6.23557	-12.9393	-2.63039	-0.580988	-1.12057	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.61351
6.08387	-12.8796	-2.66127	-0.62033	-1.09587	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.19564
5.96687	-12.8099	-2.63632	-0.661493	-1.06985	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.46664
5.80931	-12.752	-2.6724	-0.68592	-1.03386	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.98253
5.69233	-12.6595	-2.68091	-0.73985	-1.03214	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.302016
5.55086	-12.5843	-2.70414	-0.76858	-1.00383	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	1.04843
5.44042	-12.477	-2.72069	-0.824804	-1.00762	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.460446
5.28922	-12.3947	-2.75361	-0.842932	-0.969832	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.88688
5.1905	-12.3042	-2.72355	-0.878249	-0.948997	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.68943
5.06287	-12.2038	-2.7438	-0.906331	-0.924783	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.758845
4.96152	-12.0697	-2.78694	-0.963867	-0.936498	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.93368
4.84714	-11.9528	-2.80393	-0.995795	-0.916712	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.538482
4.77445	-11.8392	-2.7487	-1.03616	-0.900589	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.07056
4.69209	-11.7167	-2.74827	-1.07717	-0.892633	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0790258
4.62325	-11.5857	-2.74443	-1.12433	-0.890728	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0512198
4.55727	-11.4485	-2.74696	-1.17098	-0.888222	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0126576
4.47385	-11.2791	-2.84543	-1.21683	-0.886491	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.70672
4.43247	-11.12	-2.85056	-1.27503	-0.895185	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.149148
4.44142	-10.9915	-2.73766	-1.35121	-0.926036	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.0754
4.42	-10.8458	-2.73268	-1.40621	-0.9304	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0599595
4.45229	-10.7242	-2.63937	-1.49174	-0.974134	4.60972	-11.1274	4.45	-10.75	0	1.81614	9.76846
4.44036	-10.5884	-2.63209	-1.54025	-0.969817	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.113808
4.38523	-10.4341	-2.69955	-1.54543	-0.909235	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.51092
4.40248	-10.2772	-2.70498	-1.60859	-0.921525	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.177457
4.43088	-10.1303	-2.69248	-1.67565	-0.940987	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.443076
4.47713	-9.97428	-2.70032	-1.74689	-0.959177	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.395172
4.48751	-9.83444	-2.72017	-1.77652	-0.933785	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.06388
4.54983	-9.69147	-2.73272	-1.84526	-0.95373	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.625794
4.64028	-9.54932	-2.71927	-1.94628	-1.01546	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.41586
4.7082	-9.4176	-2.71516	-2.00832	-1.02181	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.150177
4.75272	-9.29081	-2.72167	-2.04039	-0.99611	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.557344
4.84366	-9.16762	-2.73337	-2.10691	-1.01042	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.54972
4.87739	-9.02831	-2.73733	-2.10618	-0.934443	5.03379	-9.03255	5	-9	0.908384	2.72514	4.44609
4.97873	-8.89167	-2.756	-2.16921	-0.943104	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.500388
5.09234	-8.77671	-2.75809	-2.24663	-0.975045	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.767287
5.20493	-8.65981	-2.76718	-2.3084	-0.981415	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.206298
5.27029	-8.53397	-2.75851	-2.31356	-0.91479	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.05029
5.38662	-8.41564	-2.77476	-2.36709	-0.915912	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.270866
5.48534	-8.30345	-2.77244	-2.39838	-0.888235	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.687357
5.60926	-8.19767	-2.78421	-2.4499	-0.889292	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.144701
5.71662	-8.09592	-2.77749	-2.47924	-0.859843	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.923858
5.83467	-7.99634	-2.78145	-2.52141	-0.854914	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.13474
5.93392	-7.89468	-2.7645	-2.53197	-0.802012	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.26357
6.05813	-7.8003	-2.7711	-2.57106	-0.796955	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.146158
6.11841	-7.66724	-2.72927	-2.52045	-0.662368	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	14.0457
6.24584	-7.55695	-2.75212	-2.54733	-0.651746	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.776778
6.37283	-7.46666	-2.75846	-2.58043	-0.649547	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.347393
6.51148	-7.36215	-2.78556	-2.60727	-0.639329	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.842979
6.63563	-7.27466	-2.78229	-2.62786	-0.619065	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.390024
6.76638	-7.19304	-2.78507	-2.65668	-0.614282	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.109276
6.89181	-7.11033	-2.77747	-2.67118	-0.586047	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.673387
7.03593	-7.02349	-2.7972	-2.6956	-0.577607	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.441413
7.1299	-6.91356	-2.75459	-2.65643	-0.47265	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	9.40903
7.26395	-6.82409	-2.76631	-2.67191	-0.462454	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.40966
7.36016	-6.71455	-2.73067	-2.63422	-0.369723	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	7.34177
7.48762	-6.62264	-2.73871	-2.64308	-0.359061	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.43849
7.6337	-6.56292	-2.75356	-2.68433	-0.392776	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.21998
7.7665	-6.48811	-2.75545	-2.7002	-0.387579	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.111878
7.8833	-6.40591	-2.73322	-2.69076	-0.341708	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.97129
8.00982	-6.34232	-2.72371	-2.70786	-0.340683	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.138745
8.12947	-6.26547	-2.70681	-2.70353	-0.307295	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	1.08515
8.26254	-6.19231	-2.71106	-2.71397	-0.301315	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.118222
8.3923	-6.11992	-2.70865	-2.71973	-0.287988	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.362559
8.5334	-6.03442	-2.72713	-2.7226	-0.2755	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.523097
8.63898	-5.93619	-2.69291	-2.68333	-0.196264	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.92511
8.77062	-5.84616	-2.70498	-2.67989	-0.182951	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.508624
8.90616	-5.77474	-2.70868	-2.68533	-0.176517	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.176344
9.04514	-5.67303	-2.73303	-2.67569	-0.158265	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.00132
9.1529	-5.57025	-2.70794	-2.63642	-0.0899605	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	4.18312
9.27897	-5.46324	-2.72296	-2.62084	-0.0710547	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.988822
9.39426	-5.37143	-2.7127	-2.60373	-0.043166	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.896011
9.50968	-5.28781	-2.70482	-2.59922	-0.0370961	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.328336
9.6011	-5.16879	-2.66966	-2.53521	0.0605891	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	9.28954
9.71143	-5.05652	-2.67697	-2.51394	0.076786	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.806592
9.80856	-4.94449	-2.66349	-2.47645	0.122226	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.87368
9.91544	-4.83071	-2.67042	-2.45533	0.135105	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.517472
10.0112	-4.71731	-2.66082	-2.42001	0.173872	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	1.23234
10.1132	-4.60364	-2.66523	-2.39974	0.183379	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.30127
10.2591	-4.53746	-2.68934	-2.44569	0.103238	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	5.38265
10.368	-4.4227	-2.69919	-2.42873	0.113113	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.322829
10.4133	-4.26464	-2.65655	-2.32091	0.258949	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	18.1144
10.5037	-4.13849	-2.66316	-2.29475	0.26944	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.370863
10.6114	-4.03682	-2.67043	-2.29966	0.239138	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	0.972678
10.6981	-3.90845	-2.67622	-2.27422	0.249881	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.418434
10.7836	-3.78657	-2.67623	-2.25217	0.258212	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.579606
10.872	-3.64378	-2.69629	-2.22401	0.270022	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.624351
10.9206	-3.50779	-2.68857	-2.16463	0.333477	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	3.22869
10.9854	-3.36532	-2.70745	-2.1311	0.347707	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.892316
11.0904	-3.2565	-2.71633	-2.15709	0.278444	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	4.92967
11.1659	-3.11612	-2.72564	-2.13298	0.285852	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.246879
11.2143	-2.968	-2.71912	-2.07704	0.342534	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.50933
11.2804	-2.81759	-2.73338	-2.04866	0.350458	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.336729
11.2276	-2.62612	-2.71366	-1.87363	0.579869	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	41.7429
11.2465	-2.48668	-2.71086	-1.83239	0.590621	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.668478
11.3005	-2.3525	-2.7081	-1.82696	0.549822	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.46026
11.3206	-2.19908	-2.70897	-1.78653	0.558654	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.416662
11.3654	-2.06096	-2.70558	-1.78224	0.516859	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.17121
11.3858	-1.90289	-2.71464	-1.74626	0.522904	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.248227
